202	95	教授
673	166	北
9	8	歐國家
14	5	acm
95	63	通訊
1	1	turingineer
1	1	turologist
3	3	flow
2	2	charts
58	33	man
13	9	applied
11	6	meta
2	2	epistemologist
231	157	同樣
1	1	comptologist
25	19	第二年
1	1	hypologist
1	1	computics
182	128	曾經
1	1	提議過
194	94	大陸
30	19	information
93	56	自動
2	2	automatic
2	1	computation
6	6	更常見
1	1	informatique
1	1	informatik
158	55	德語
1	1	informatika
48	22	斯拉夫
350	25	語族
2	2	edsger
3	3	dijkstra
1	1	科學並
2	1	關於計算機
276	37	no
18	13	more
33	27	about
19	2	computers
8	6	than
18	6	astronomy
1	1	telescopes
613	192	設計
78	34	認知
67	33	語言學
260	76	g
85	43	ö
17	14	del
12	10	alan
3	3	turing
45	40	這兩個
1	1	域理論
18	18	有益
200	107	交流
168	105	固定
163	61	機器
6	5	算盤
72	52	自古
14	13	wilhelm
1	1	schickard
1	1	機械計
10	9	算器
114	69	建造
2	2	埃達
23	18	洛夫
1	1	萊斯協助
366	170	左右
4	3	打孔
1	1	機問
86	66	世
1	1	充其量
99	41	更新
8	8	更強
1727	445	大
92	75	變得
27	25	清晰
82	32	運算
28	19	隨後的
26	23	學術界
61	46	認可
4	4	那段
96	26	ibm
3	3	machines
41	36	縮
86	59	將會
64	41	崩潰
9	8	從頭
346	176	期
4	2	科學學科
65	56	還在
21	16	推移
23	21	昂貴
5	5	低廉
2	2	專人
118	81	協助
83	47	援助
60	39	數位
23	22	開端
1135	367	正式
1	1	解型
255	59	程式
370	212	完全
56	23	home
63	13	人工智能
11	10	成像
107	69	娛樂
657	154	電視
808	187	電影
98	53	動畫
475	176	電子
90	34	語音
17	8	speech
94	56	轉換
1	1	語言間
66	38	模擬
40	25	電氣
68	21	電路
1153	270	戰爭
40	21	war
16	9	games
1	1	如飛機
2	2	spice
212	116	修改
1	1	amnon
1	1	主義範式
1	1	將計算
130	89	專家
7	6	範式
58	43	這類
3	3	很明顯
1	1	學傾向
1	1	科學範式
4	3	人工生命
1	1	csab
24	14	sciences
1	1	accreditation
7	7	board
31	16	association
4	2	machinery
20	12	ieee
15	9	cs
83	63	確立
126	34	算法
520	184	數據
98	47	架構
2	2	如軟件
112	59	通信
3	3	庫系統
25	19	並行
180	113	式
315	77	操作
100	52	指定
79	64	良好
1	1	它取
1	1	組值
114	47	輸入
133	102	一系列
1	1	定義好
1	1	組輸出
91	74	除此之外
2	2	雜項
2	2	模式匹配
194	133	按照
3	1	denning
250	143	說法
288	149	能夠
25	21	自動化
3	3	關於什麼
88	43	回答
1	1	gnitirw
1	1	terces
3	2	機理論
69	17	量子
1	1	計算論
23	13	量化
2	2	由克
8	8	香農
49	44	尋找
66	35	信號
25	22	code
2	2	前向
1	1	糾錯
28	25	近期
23	19	高效
61	32	傳輸
81	19	編譯器
5	5	它屬
1	1	既受
8	8	活躍的
14	12	研究成果
1	1	表在
732	233	衆
1	1	多學術
29	16	出版物
59	19	硬件
407	168	開發
18	18	驗證
23	19	動機
4	4	會帶
77	50	成本
270	118	安全
23	16	保安
13	11	security
6	4	演算
8	6	語義學
10	5	機系統
52	33	性能
1	1	微架構
32	28	多處
2	2	理機
15	15	基石
520	231	決定
5	5	供需
39	23	優先
23	13	次序
67	39	輸出
107	40	裝置
16	12	發性
2	2	concurrency
1	1	petri
150	92	網
66	44	進程
1	1	pram
3	3	以用
166	100	通用
2	2	發計算
34	29	中斷
20	17	密碼
22	12	學是
27	22	隱藏
32	10	加密
4	4	破譯
8	7	解密
101	54	實踐
1	1	現代密
2	2	碼學
210	130	跟
45	25	數據庫
1	1	地組織
101	30	存儲
17	11	管理系
20	16	查詢
6	5	語言來
90	65	維護
36	21	搜索
74	31	圖像
165	67	合成
3	2	機視覺
7	7	可視化
3	3	計算化學
15	9	多媒體
18	15	挖掘
6	6	匯集
12	11	再將
2	2	前瞻
244	147	能力
142	103	無論
145	87	綜合
10	7	專長
4	4	符號學
38	17	電機
72	28	神經
135	58	生理
28	15	智力
79	24	智能
4	4	物理科
86	37	嗎
1	1	巨量
2	2	進而有
99	76	做出
308	136	執行
21	4	人工智慧
8	8	精準
2	2	身軀
186	127	則是
12	12	以確
1	1	保軟件
7	7	高質量
11	10	適中
123	67	價格
2	2	可維護性
14	14	構建
2	2	隨後關
78	48	david
12	12	以達
415	127	會議
92	59	高等教育
18	17	二級
167	90	專業
5	5	二手
2	2	書攤
184	93	高級
27	22	重心
236	101	協會
1	1	csta
6	5	running
6	4	empty
1	1	failure
1	1	teach
30	20	digital
15	11	age
62	42	文中
19	19	揭示
65	48	僅有
14	11	篇文章
8	8	無黨
367	146	聯盟
1	1	cinc
1	1	以影響
337	86	聯邦
1983	341	政府
591	169	政策
7	4	工科
109	64	一級
12	11	門類
2	2	可細分
42	30	三級
24	21	圍繞
38	22	識別
1	1	計算視覺
2	2	工業界
28	28	概述
5	4	within
1	1	chapters
7	6	every
104	41	one
1	1	significantly
28	20	can
7	4	find
2	2	any
4	3	kind
4	3	references
3	3	imagine
9	8	there
3	3	absolute
3	3	nothing
42	27	not
89	36	be
4	4	found
1	1	kilogram
25	18	its
14	13	survey
4	4	christoph
1	1	meinel
2	1	zentralblatt
41	27	this
47	15	set
1	1	unique
2	2	possibly
2	2	useful
5	5	theoretical
18	12	community
11	7	support
6	5	both
7	6	teaching
42	24	research
6	5	used
2	2	anyone
1	1	wanting
1	1	simply
2	2	gain
4	3	these
6	3	areas
2	2	someone
1	1	desiring
4	2	topic
1	1	instructors
2	2	wishing
2	1	timely
4	3	subject
9	8	they
4	4	outside
15	15	major
1	1	expertise
5	5	rocky
11	9	ross
1	1	sigact
45	23	news
10	9	since
15	10	has
9	8	been
3	3	definitive
1	1	alphabetically
2	2	arranged
1	1	classified
12	12	into
1	1	entries
4	4	cover
4	4	hardware
22	16	systems
25	16	software
54	29	theory
1	1	methodologies
7	6	applications
1	1	milieu
4	4	editors
1	1	done
1	1	commendable
2	2	job
2	2	blending
10	9	historical
3	3	perspective
2	2	remains
63	33	public
6	5	collections
1	1	accardin
1	1	northeastern
5	3	illinois
6	5	univ
46	23	chicago
58	46	論文
6	6	covering
6	5	period
4	4	interest
3	3	lies
23	13	only
9	6	content
4	3	each
15	7	papers
5	4	still
12	10	today
13	10	but
10	7	being
7	4	put
8	7	together
36	24	so
1	1	expressed
8	7	different
2	2	complement
1	1	nicely
15	13	bernard
218	109	文章
8	6	communications
13	8	april
29	23	great
10	9	principles
2	1	curricula
5	5	technical
2	2	symposium
3	2	evaluation
1	1	informatics
17	15	europe
22	19	report
2	2	shorter
45	26	journal
8	7	meyer
6	4	christine
1	1	choppy
25	17	van
1	1	leeuwen
1	1	jorgen
1	1	staunstrup
55	21	pp
2	2	classification
86	42	system
7	4	joint
4	4	task
16	12	force
9	6	ais
56	39	society
7	5	september
5	5	norman
1	1	gibbs
10	10	allen
4	4	tucker
16	10	model
2	2	curriculum
8	7	liberal
24	16	arts
1	1	degree
9	7	issue
375	336	鏈接
14	5	scholarly
6	6	societies
22	11	best
3	3	awards
3	3	photographs
4	4	scientists
164	84	學術
6	6	搜索引擎
1	1	citeseer
16	15	search
15	8	engine
3	3	repository
17	12	scientific
2	2	focus
1	1	dblp
13	10	bibliography
18	17	website
3	2	hosted
19	5	universit
95	29	ä
471	90	t
2	2	trier
12	9	germany
17	16	collection
1	1	bibliographies
1	1	webcast
3	2	lectures
5	4	ucla
1	1	freshman
2	2	seminar
21	7	section
10	8	berkeley
1	1	學術家
93	61	譜
245	84	系列
88	53	表
3	2	科學會議
1	1	算尺
1	1	算籌
4	4	機遊戲
1	1	按揭
2	2	casio
4	4	桌上型
263	117	漢語
351	181	十分
66	54	雜的
23	19	內涵
111	70	表達
34	26	近似
2	2	歧義較
53	37	用法
4	4	義項
113	81	相互
29	28	混淆
3	3	學科中
2	2	歧異
292	91	族
4	4	寬泛
21	9	國族
5	1	ethnic
1	1	實際表達
7	6	血緣
408	161	中國大陸
69	35	辛亥革命
1	1	中華和漢族
35	31	等同
69	20	黨人
20	8	五族
11	9	字源
5	4	德人
8	7	詞來
2	2	之後傳入
37	25	層面
1	1	涵義間
225	143	程度
3	3	共性
5	5	相似性
73	52	用以
22	15	指稱
56	38	一類
20	16	規
192	110	蘭
117	57	種族
21	17	族裔
3	3	認作
212	126	狀態
19	18	界限
11	9	定義的
25	25	確
1	1	種族標
41	30	籤
6	5	johan
4	3	gottfried
5	1	herder
6	4	赫德
13	13	是將
5	4	特殊性
90	65	十九
29	16	johann
7	6	gottlieb
3	1	fichte
2	2	將這個
367	191	繼續
3	3	往前
62	43	推進
213	135	以外
7	6	本世紀
56	36	替
5	2	nationhood
6	3	geertz
27	13	smith
1	1	過這樣
64	54	必要
298	149	條件
2	1	canovan
4	1	gellner
5	1	hobsbawm
3	1	renan
13	5	霍布斯
104	59	邦
2	2	令人信服
546	223	如果
9	6	下一個
1	1	以語
175	98	言
24	22	為例
75	43	告訴
2	2	當義
462	77	大利
6	5	全國統
22	16	人會
9	8	講義
56	32	大革命
430	184	爆發
5	5	講法語
72	52	national
2	2	判準
295	173	改變
159	111	缺乏
1	1	意識來
91	63	意識
2	1	subjective
4	2	consciousness
81	34	共享
50	39	不論
1	1	賽頓
15	13	瓦特
26	21	森
1	1	consider
4	3	themselves
14	8	form
25	8	nation
1	1	behave
239	23	if
1	1	formed
2	1	seton
3	2	watson
2	2	採取類
73	43	立場
7	7	而將
16	14	定義為
15	15	一羣
218	113	比例
357	164	成員
1	1	regard
3	3	members
83	57	正是
2	1	葛納
88	58	一方面
91	65	宣稱
6	5	先有
129	51	鬥爭
5	5	隨之而來
7	7	學大師
50	22	韋伯
4	3	互為
4	2	inter
1	1	aspect
45	25	社羣
1	1	並無法
18	15	是屬
2	2	sphere
5	4	values
4	3	specific
1	1	sentiment
2	1	solidarity
11	5	weber
1	1	雷南
515	265	兩個
16	10	common
2	2	possession
8	8	rich
19	10	heritage
3	3	memories
8	7	past
6	5	desire
36	24	live
5	4	pass
2	1	morality
37	27	綜合性
1	1	定義顯然
41	38	充分
19	14	志願
9	7	連帶
36	24	感
39	33	限
148	81	那麼
96	60	集體
1	1	這顯
1	1	然還
112	65	關鍵
64	28	某個
195	106	東西
68	44	祖先
668	178	制度
1	1	屬感
2	2	來將
1	1	人連結
223	164	一起
23	19	借用
20	12	安德森
19	12	想像
3	1	imagined
2	2	來進
41	29	人造
1	1	artifact
43	20	political
20	19	這並
34	29	意味著
7	5	虛假
1	1	fabricated
88	58	策略
2	2	想像成
2	2	institutions
2	2	這兩點
1	1	關於後者
7	5	所舉
136	95	例子
117	62	資本
2	2	capitalism
1	1	genre
143	63	報紙
10	7	anderson
1228	228	行政
1	1	科層化
154	77	平等
3	1	卡弘
71	50	下面
12	7	清單
10	8	界線
1	1	boundaries
2639	258	人口
9	9	兼具
7	6	不可分割
1	1	indivisibility
1	1	整全
2	2	integral
13	10	unit
143	65	主權
2	2	sovereignty
2	2	對主權
2	2	希冀
138	88	維持
22	16	自給
13	12	自足
19	15	合法性
1	1	legitimacy
1	1	ascending
11	9	popular
956	227	支持
46	27	people
135	76	事務
169	113	參
1	1	participation
45	41	不管
38	28	身分
3	2	membership
37	16	culture
53	37	風俗
113	81	習慣
1	1	混和體
64	31	深度
1	1	temporal
7	4	depth
1	1	實存
86	34	世代
2	2	descent
1	1	神聖關
4	1	calhoun
28	22	值得注意
25	20	提醒
124	88	特徵
15	12	修辭
1	1	rhetoric
1	1	claims
2	2	empirical
1	1	measures
11	10	是不是
1	1	成主權
32	27	強制
58	47	清楚
4	4	來定義
6	5	描述性
4	4	規範性
5	5	sense
8	8	依循
31	16	凱
1	1	克思主義意
493	149	去世
3	2	私有制
2	2	人結
56	47	排除
24	17	同胞
11	6	性交
1	1	共祖
1	1	血族
24	21	結成
39	19	氏族
245	63	部落
80	55	進而
105	70	融合
2	1	volk
246	128	隨著
38	24	生產力
26	23	分工
136	83	擴大
2	2	生產關
1	1	新階級
67	53	漸漸
9	9	負荷
110	57	消滅
2	2	隨之產生
1	1	前一種
1	1	著血緣關
5	5	一種則
59	44	充滿
24	23	意味
4	4	現代國家
16	15	成形
2	2	詞必須
21	17	依附
6	5	脈絡
21	18	既然
147	84	體制
11	9	主義社會
99	41	共產黨
190	61	宣言
2	2	中所謂
114	48	階級
5	5	位給
28	23	壓迫
39	33	就會
1	1	隨之解決
32	22	等到
56	42	那個
308	189	一樣
165	108	失去
16	12	消亡
70	34	時任
1	1	報編輯
17	8	史達林
9	7	自決
1	1	定義聖經
2	2	克思主義和
14	11	看起
13	11	粗糙
1	1	以明確
15	12	國建國
1	1	引史
1	1	達林定
1	1	這四項
4	4	國對
77	50	百年
174	113	力量
18	2	nationalism
4	4	形塑
61	37	扮演
15	12	諾曼
4	2	安吉
1	1	經戲
5	4	劇性
1	1	地論
90	62	不但
1	1	人道精神
15	13	禮節
1	1	康慨
22	21	同情
269	117	生命
1	1	都還
21	19	經有
1	1	過什麼
9	9	不休
295	115	主張
5	4	doctrine
23	9	self
1	1	determination
8	7	爭辯
3	2	德國學者
8	6	亞特
2	2	無奈地
1	1	凱克門諾
1	1	必克
157	111	幾個
312	183	原因
205	130	高度
15	13	意涵
81	56	當然
2	2	這些語
2	2	主義最
5	4	主義為
23	17	natural
11	11	葛
77	51	納
47	35	強
2099	226	區
20	18	辨
2	2	主義宣傳
36	27	正如
18	14	詹姆士
60	42	從事
1	1	主義過
7	7	菁英
1	1	主義風暴
35	27	前線
1	1	官方版
7	6	主義在
1	1	開始襲
96	67	捲
23	18	份子
508	164	生產
13	12	雜性
3	2	多重性
1	1	之經驗
3	3	complexity
1	1	multiformity
41	31	一律
54	44	統稱
16	15	不列
4	4	坦尼
73	52	分離
38	21	泛
262	93	阿拉伯
1	1	中國學生
84	43	示威
2	2	通通
2	2	個標
21	16	擺
5	4	眼前
49	42	被視
1	1	就此而言
6	6	指涉
2	2	主義並
36	13	單數
1	1	描摹
10	8	跨學科
27	21	語言學家
28	17	國際關
22	18	安東尼
37	23	史密斯
3	2	ethnicity
2	2	我族
1305	284	中心
2	2	ethnocentrism
11	6	現代性
4	1	modernity
1	1	主義知識
1	1	nationalist
1	1	intellectuals
2	2	上現
42	23	states
4	4	主義對
13	13	地緣
1	1	geopolitics
6	5	論上
4	3	無可
144	109	避免
51	40	遭遇
1	1	寇克力
1	1	coakley
12	12	微妙
1	1	地難
42	37	本來
1	1	捉摸
1	1	amorphous
60	53	某
46	28	group
29	27	這一點
231	205	釋
2	1	光興
2	1	昭堂
11	7	浦
4	2	薛鳳
63	32	朱
2	1	浤
113	74	至於
2	1	ergang
2	2	semi
9	3	artificial
2	2	constructs
18	13	希伯來語
2	2	hebrew
1	1	根本就是
2	2	它們並
27	25	原生
12	9	這份
1	1	單並
30	28	願意
2	2	我們還
299	162	加上
7	7	上並
60	46	完美
6	5	所感
1	1	確定義
95	72	展出
1	1	概念化
4	3	助力
70	35	state
3	3	講法
1	1	太大意
12	12	畢竟
1	1	主義教條
314	148	英文
1	1	alter
37	17	german
9	7	arnold
2	2	benedict
2	2	communities
5	5	reflection
